dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
glove100,0,16,200,200,10,0.9,0.0,0.0,False,0.927787,1.0
glove100,1,16,200,200,10,0.9,0.7,0.7,False,0.879092,1.0
glove100,2,16,200,200,10,0.9,0.7,0.7,False,0.914136,1.0
glove100,3,16,200,200,10,0.9,0.3,0.3,False,0.983359,1.0
glove100,4,16,200,200,10,0.9,0.8,0.8,False,0.929643,1.0
glove100,5,16,200,200,10,0.9,0.2,0.2,False,0.982034,1.0
glove100,6,16,200,200,10,0.9,0.9,0.9,False,0.806123,1.0
glove100,7,16,200,200,10,0.9,0.0,0.0,False,0.963531,1.0
glove100,8,16,200,200,10,0.9,0.1,0.1,False,0.926079,1.0
glove100,9,16,200,200,10,0.9,0.0,0.0,False,0.969222,1.0
glove100,10,16,200,200,10,0.9,0.9,0.9,False,0.732489,1.0
glove100,11,16,200,200,10,0.9,0.2,0.2,False,0.950667,1.0
glove100,12,16,200,200,10,0.9,0.8,0.8,False,0.776471,1.0
glove100,13,16,200,200,10,0.9,0.5,0.5,False,0.91242,1.0
glove100,14,16,200,200,10,0.9,1.0,1.0,False,0.483365,1.0
glove100,15,16,200,200,10,0.9,0.0,0.0,False,0.820922,1.0
glove100,16,16,200,200,10,0.9,1.0,1.0,False,0.66567,1.0
glove100,17,16,200,200,10,0.9,0.8,0.8,False,0.881411,1.0
glove100,18,16,200,200,10,0.9,0.5,0.5,False,0.785711,1.0
glove100,19,16,200,200,10,0.9,0.8,0.8,False,0.811244,1.0
glove100,20,16,200,200,10,0.9,0.7,0.7,False,0.923268,1.0
glove100,21,16,200,200,10,0.9,0.5,0.5,False,0.896569,1.0
glove100,22,16,200,200,10,0.9,0.2,0.2,False,0.98486,1.0
glove100,23,16,200,200,10,0.9,1.0,1.0,False,0.570416,1.0
glove100,24,16,200,200,10,0.9,0.3,0.3,False,0.915458,1.0
glove100,25,16,200,200,10,0.9,0.5,0.5,False,0.91597,1.0
glove100,26,16,200,200,10,0.9,0.3,0.3,False,0.735879,1.0
glove100,27,16,200,200,10,0.9,0.3,0.3,False,0.913134,1.0
glove100,28,16,200,200,10,0.9,0.6,0.6,False,0.913105,1.0
glove100,29,16,200,200,10,0.9,0.3,0.3,False,0.977291,1.0
glove100,30,16,200,200,10,0.9,0.8,0.8,False,0.875339,1.0
glove100,31,16,200,200,10,0.9,0.6,0.6,False,0.90064,1.0
glove100,32,16,200,200,10,0.9,0.5,0.5,False,0.831138,1.0
glove100,33,16,200,200,10,0.9,0.9,0.9,False,0.769859,1.0
glove100,34,16,200,200,10,0.9,0.4,0.4,False,0.830369,1.0
glove100,35,16,200,200,10,0.9,0.3,0.3,False,0.739119,1.0
glove100,36,16,200,200,10,0.9,0.3,0.3,False,0.908009,1.0
glove100,37,16,200,200,10,0.9,1.0,1.0,False,0.875719,1.0
glove100,38,16,200,200,10,0.9,0.8,0.8,False,0.82357,1.0
glove100,39,16,200,200,10,0.9,0.0,0.0,False,0.93765,1.0
glove100,40,16,200,200,10,0.9,0.2,0.2,False,0.993631,1.0
glove100,41,16,200,200,10,0.9,0.2,0.2,False,0.960368,1.0
glove100,42,16,200,200,10,0.9,0.6,0.6,False,0.683594,1.0
glove100,43,16,200,200,10,0.9,1.0,1.0,False,0.700582,1.0
glove100,44,16,200,200,10,0.9,0.6,0.6,False,0.798063,1.0
glove100,45,16,200,200,10,0.9,0.9,0.9,False,0.810103,1.0
glove100,46,16,200,200,10,0.9,0.0,0.0,False,0.999622,1.0
glove100,47,16,200,200,10,0.9,0.7,0.7,False,0.889225,1.0
glove100,48,16,200,200,10,0.9,0.1,0.1,False,0.907097,1.0
glove100,49,16,200,200,10,0.9,0.9,0.9,False,0.535306,1.0
glove100,50,16,200,200,10,0.9,1.0,1.0,False,0.572341,1.0
glove100,51,16,200,200,10,0.9,1.0,1.0,False,0.320056,1.0
glove100,52,16,200,200,10,0.9,0.4,0.4,False,0.920173,1.0
glove100,53,16,200,200,10,0.9,0.3,0.3,False,0.911306,1.0
glove100,54,16,200,200,10,0.9,0.3,0.3,False,0.833592,1.0
glove100,55,16,200,200,10,0.9,0.8,0.8,False,0.894227,1.0
glove100,56,16,200,200,10,0.9,0.7,0.7,False,0.874597,1.0
glove100,57,16,200,200,10,0.9,0.9,0.9,False,0.696667,1.0
glove100,58,16,200,200,10,0.9,0.1,0.1,False,0.876444,1.0
glove100,59,16,200,200,10,0.9,0.7,0.7,False,0.827785,1.0
glove100,60,16,200,200,10,0.9,0.6,0.6,False,0.851283,1.0
glove100,61,16,200,200,10,0.9,0.8,0.8,False,0.598976,1.0
glove100,62,16,200,200,10,0.9,0.1,0.1,False,0.912587,1.0
glove100,63,16,200,200,10,0.9,0.9,0.9,False,0.830652,1.0
glove100,64,16,200,200,10,0.9,0.4,0.4,False,0.862997,1.0
glove100,65,16,200,200,10,0.9,0.1,0.1,False,0.89359,1.0
glove100,66,16,200,200,10,0.9,1.0,1.0,False,0.634373,1.0
glove100,67,16,200,200,10,0.9,0.5,0.5,False,0.748302,1.0
glove100,68,16,200,200,10,0.9,0.7,0.7,False,0.868374,1.0
glove100,69,16,200,200,10,0.9,0.1,0.1,False,1.01695,1.0
glove100,70,16,200,200,10,0.9,0.0,0.0,False,0.933543,1.0
glove100,71,16,200,200,10,0.9,1.0,1.0,False,0.403134,1.0
glove100,72,16,200,200,10,0.9,0.5,0.5,False,0.889807,1.0
glove100,73,16,200,200,10,0.9,0.8,0.8,False,0.775978,1.0
glove100,74,16,200,200,10,0.9,0.1,0.1,False,0.934207,1.0
glove100,75,16,200,200,10,0.9,1.0,1.0,False,0.770734,1.0
glove100,76,16,200,200,10,0.9,0.9,0.9,False,0.760285,1.0
glove100,77,16,200,200,10,0.9,0.1,0.1,False,0.957055,1.0
glove100,78,16,200,200,10,0.9,0.1,0.1,False,0.96071,1.0
glove100,79,16,200,200,10,0.9,0.4,0.4,False,0.899448,1.0
glove100,80,16,200,200,10,0.9,0.2,0.2,False,0.919151,1.0
glove100,81,16,200,200,10,0.9,0.8,0.8,False,0.821184,1.0
glove100,82,16,200,200,10,0.9,0.1,0.1,False,0.988408,1.0
glove100,83,16,200,200,10,0.9,1.0,1.0,False,0.681531,1.0
glove100,84,16,200,200,10,0.9,0.7,0.7,False,0.830526,1.0
glove100,85,16,200,200,10,0.9,1.0,1.0,False,0.711296,1.0
glove100,86,16,200,200,10,0.9,1.0,1.0,False,0.775878,1.0
glove100,87,16,200,200,10,0.9,0.9,0.9,False,0.725991,1.0
glove100,88,16,200,200,10,0.9,0.7,0.7,False,0.919444,1.0
glove100,89,16,200,200,10,0.9,0.7,0.7,False,0.805497,1.0
glove100,90,16,200,200,10,0.9,0.0,0.0,False,0.998229,1.0
glove100,91,16,200,200,10,0.9,0.8,0.8,False,0.814825,1.0
glove100,92,16,200,200,10,0.9,0.3,0.3,False,0.925042,1.0
glove100,93,16,200,200,10,0.9,1.0,1.0,False,0.90134,1.0
glove100,94,16,200,200,10,0.9,0.0,0.0,False,1.025351,1.0
glove100,95,16,200,200,10,0.9,0.6,0.6,False,0.864748,1.0
glove100,96,16,200,200,10,0.9,0.6,0.6,False,0.870056,1.0
glove100,97,16,200,200,10,0.9,1.0,1.0,False,0.854078,1.0
glove100,98,16,200,200,10,0.9,0.2,0.2,False,0.964643,1.0
glove100,99,16,200,200,10,0.9,0.7,0.7,False,0.800961,1.0
glove100,100,16,200,200,10,0.9,0.0,0.0,False,0.943567,1.0
glove100,101,16,200,200,10,0.9,0.1,0.1,False,1.015279,1.0
glove100,102,16,200,200,10,0.9,0.0,0.0,False,0.943379,1.0
glove100,103,16,200,200,10,0.9,0.7,0.7,False,0.86033,1.0
glove100,104,16,200,200,10,0.9,0.1,0.1,False,1.003541,1.0
glove100,105,16,200,200,10,0.9,0.4,0.4,False,0.894633,1.0
glove100,106,16,200,200,10,0.9,0.8,0.8,False,0.90416,1.0
glove100,107,16,200,200,10,0.9,0.7,0.7,False,0.74789,1.0
glove100,108,16,200,200,10,0.9,0.8,0.8,False,0.713887,1.0
glove100,109,16,200,200,10,0.9,0.1,0.1,False,0.905963,1.0
glove100,110,16,200,200,10,0.9,0.5,0.5,False,0.89021,1.0
glove100,111,16,200,200,10,0.9,1.0,1.0,False,0.787594,1.0
glove100,112,16,200,200,10,0.9,0.6,0.6,False,0.861635,1.0
glove100,113,16,200,200,10,0.9,0.2,0.2,False,0.970699,1.0
glove100,114,16,200,200,10,0.9,0.1,0.1,False,0.954292,1.0
glove100,115,16,200,200,10,0.9,0.4,0.4,False,0.95709,1.0
glove100,116,16,200,200,10,0.9,0.1,0.1,False,0.890191,1.0
glove100,117,16,200,200,10,0.9,0.5,0.5,False,0.948399,1.0
glove100,118,16,200,200,10,0.9,0.9,0.9,False,0.780419,1.0
glove100,119,16,200,200,10,0.9,0.4,0.4,False,0.963459,1.0
glove100,120,16,200,200,10,0.9,0.9,0.9,False,0.700306,1.0
glove100,121,16,200,200,10,0.9,0.6,0.6,False,0.878349,1.0
glove100,122,16,200,200,10,0.9,0.3,0.3,False,0.971863,1.0
glove100,123,16,200,200,10,0.9,0.2,0.2,False,0.857224,1.0
glove100,124,16,200,200,10,0.9,0.3,0.3,False,0.891951,1.0
glove100,125,16,200,200,10,0.9,0.6,0.6,False,0.959266,1.0
glove100,126,16,200,200,10,0.9,0.2,0.2,False,0.941262,1.0
glove100,127,16,200,200,10,0.9,0.2,0.2,False,0.95669,1.0
glove100,128,16,200,200,10,0.9,0.9,0.9,False,0.697824,1.0
glove100,129,16,200,200,10,0.9,0.8,0.8,False,0.772806,1.0
glove100,130,16,200,200,10,0.9,1.0,1.0,False,0.439432,1.0
glove100,131,16,200,200,10,0.9,1.0,1.0,False,0.899081,1.0
glove100,132,16,200,200,10,0.9,0.7,0.7,False,0.841039,1.0
glove100,133,16,200,200,10,0.9,1.0,1.0,False,0.442886,1.0
glove100,134,16,200,200,10,0.9,0.4,0.4,False,0.930486,1.0
glove100,135,16,200,200,10,0.9,0.3,0.3,False,0.890207,1.0
glove100,136,16,200,200,10,0.9,0.7,0.7,False,0.80097,1.0
glove100,137,16,200,200,10,0.9,0.7,0.7,False,0.95022,1.0
glove100,138,16,200,200,10,0.9,1.0,1.0,False,0.792911,1.0
glove100,139,16,200,200,10,0.9,0.7,0.7,False,0.869692,1.0
glove100,140,16,200,200,10,0.9,0.6,0.6,False,0.804171,1.0
glove100,141,16,200,200,10,0.9,0.0,0.0,False,0.788995,1.0
glove100,142,16,200,200,10,0.9,0.8,0.8,False,0.933346,1.0
glove100,143,16,200,200,10,0.9,1.0,1.0,False,0.813393,1.0
glove100,144,16,200,200,10,0.9,0.5,0.5,False,0.887796,1.0
glove100,145,16,200,200,10,0.9,0.0,0.0,False,0.975602,1.0
glove100,146,16,200,200,10,0.9,0.6,0.6,False,0.95033,1.0
glove100,147,16,200,200,10,0.9,0.5,0.5,False,0.789051,1.0
glove100,148,16,200,200,10,0.9,0.0,0.0,False,0.940105,1.0
glove100,149,16,200,200,10,0.9,0.6,0.6,False,0.835948,1.0
glove100,150,16,200,200,10,0.9,1.0,1.0,False,0.763241,1.0
glove100,151,16,200,200,10,0.9,0.9,0.9,False,0.906896,1.0
glove100,152,16,200,200,10,0.9,0.7,0.7,False,0.783583,1.0
glove100,153,16,200,200,10,0.9,0.8,0.8,False,0.870246,1.0
glove100,154,16,200,200,10,0.9,0.8,0.8,False,0.923169,1.0
glove100,155,16,200,200,10,0.9,1.0,1.0,False,0.797381,1.0
glove100,156,16,200,200,10,0.9,0.4,0.4,False,0.87759,1.0
glove100,157,16,200,200,10,0.9,0.4,0.4,False,0.813225,1.0
glove100,158,16,200,200,10,0.9,0.0,0.0,False,0.868221,1.0
glove100,159,16,200,200,10,0.9,0.8,0.8,False,0.853888,1.0
glove100,160,16,200,200,10,0.9,1.0,1.0,False,0.821349,1.0
glove100,161,16,200,200,10,0.9,0.9,0.9,False,0.696052,1.0
glove100,162,16,200,200,10,0.9,1.0,1.0,False,0.945597,1.0
glove100,163,16,200,200,10,0.9,0.2,0.2,False,0.967787,1.0
glove100,164,16,200,200,10,0.9,1.0,1.0,False,0.646301,1.0
glove100,165,16,200,200,10,0.9,1.0,1.0,False,0.872808,1.0
glove100,166,16,200,200,10,0.9,0.8,0.8,False,0.855179,1.0
glove100,167,16,200,200,10,0.9,0.1,0.1,False,1.01934,1.0
glove100,168,16,200,200,10,0.9,0.0,0.0,False,1.023588,1.0
glove100,169,16,200,200,10,0.9,0.3,0.3,False,0.923078,1.0
glove100,170,16,200,200,10,0.9,0.7,0.7,False,0.888105,1.0
glove100,171,16,200,200,10,0.9,0.9,0.9,False,0.863609,1.0
glove100,172,16,200,200,10,0.9,0.2,0.2,False,1.041941,1.0
glove100,173,16,200,200,10,0.9,0.5,0.5,False,0.989124,1.0
glove100,174,16,200,200,10,0.9,0.4,0.4,False,1.012848,1.0
glove100,175,16,200,200,10,0.9,0.2,0.2,False,0.86907,1.0
glove100,176,16,200,200,10,0.9,0.1,0.1,False,1.020175,1.0
glove100,177,16,200,200,10,0.9,0.7,0.7,False,0.898247,1.0
glove100,178,16,200,200,10,0.9,0.8,0.8,False,0.848564,1.0
glove100,179,16,200,200,10,0.9,1.0,1.0,False,0.196007,1.0
glove100,180,16,200,200,10,0.9,0.0,0.0,False,1.003579,1.0
glove100,181,16,200,200,10,0.9,0.7,0.7,False,0.832571,1.0
glove100,182,16,200,200,10,0.9,0.9,0.9,False,0.412377,1.0
glove100,183,16,200,200,10,0.9,0.0,0.0,False,0.938794,1.0
glove100,184,16,200,200,10,0.9,1.0,1.0,False,0.772983,1.0
glove100,185,16,200,200,10,0.9,0.4,0.4,False,0.857092,1.0
glove100,186,16,200,200,10,0.9,0.2,0.2,False,0.974182,1.0
glove100,187,16,200,200,10,0.9,0.9,0.9,False,0.746314,1.0
glove100,188,16,200,200,10,0.9,0.2,0.2,False,0.885916,1.0
glove100,189,16,200,200,10,0.9,0.0,0.0,False,0.997678,1.0
glove100,190,16,200,200,10,0.9,0.0,0.0,False,0.946499,1.0
glove100,191,16,200,200,10,0.9,0.6,0.6,False,0.959842,1.0
glove100,192,16,200,200,10,0.9,0.5,0.5,False,0.904225,1.0
glove100,193,16,200,200,10,0.9,0.4,0.4,False,0.844774,1.0
glove100,194,16,200,200,10,0.9,0.2,0.2,False,0.906862,1.0
glove100,195,16,200,200,10,0.9,0.7,0.7,False,0.692302,1.0
glove100,196,16,200,200,10,0.9,0.5,0.5,False,0.871578,1.0
glove100,197,16,200,200,10,0.9,1.0,1.0,False,0.552402,1.0
glove100,198,16,200,200,10,0.9,0.0,0.0,False,0.974136,1.0
glove100,199,16,200,200,10,0.9,0.8,0.8,False,0.83669,1.0
glove100,200,16,200,200,10,0.9,0.2,0.2,False,0.933655,1.0
glove100,201,16,200,200,10,0.9,0.1,0.1,False,0.951155,1.0
glove100,202,16,200,200,10,0.9,0.9,0.9,False,0.751078,1.0
glove100,203,16,200,200,10,0.9,0.0,0.0,False,0.97074,1.0
glove100,204,16,200,200,10,0.9,0.8,0.8,False,0.731605,1.0
glove100,205,16,200,200,10,0.9,1.0,1.0,False,0.634211,1.0
glove100,206,16,200,200,10,0.9,0.7,0.7,False,0.904513,1.0
glove100,207,16,200,200,10,0.9,0.9,0.9,False,0.828693,1.0
glove100,208,16,200,200,10,0.9,0.0,0.0,False,0.963862,1.0
glove100,209,16,200,200,10,0.9,0.6,0.6,False,0.925972,1.0
glove100,210,16,200,200,10,0.9,0.1,0.1,False,0.964875,1.0
glove100,211,16,200,200,10,0.9,0.6,0.6,False,0.967693,1.0
glove100,212,16,200,200,10,0.9,0.6,0.6,False,0.889544,1.0
glove100,213,16,200,200,10,0.9,0.8,0.8,False,0.668371,1.0
glove100,214,16,200,200,10,0.9,0.4,0.4,False,0.931496,1.0
glove100,215,16,200,200,10,0.9,0.1,0.1,False,0.879847,1.0
glove100,216,16,200,200,10,0.9,0.3,0.3,False,0.648697,1.0
glove100,217,16,200,200,10,0.9,0.5,0.5,False,0.908872,1.0
glove100,218,16,200,200,10,0.9,0.8,0.8,False,0.71001,1.0
glove100,219,16,200,200,10,0.9,0.4,0.4,False,0.936501,1.0
glove100,220,16,200,200,10,0.9,0.8,0.8,False,0.81129,1.0
glove100,221,16,200,200,10,0.9,0.2,0.2,False,0.870164,1.0
glove100,222,16,200,200,10,0.9,0.1,0.1,False,0.973765,1.0
glove100,223,16,200,200,10,0.9,1.0,1.0,False,0.791943,1.0
glove100,224,16,200,200,10,0.9,0.1,0.1,False,1.002163,1.0
glove100,225,16,200,200,10,0.9,0.0,0.0,False,0.996342,1.0
glove100,226,16,200,200,10,0.9,0.7,0.7,False,0.70358,1.0
glove100,227,16,200,200,10,0.9,1.0,1.0,False,0.867243,1.0
glove100,228,16,200,200,10,0.9,0.3,0.3,False,1.01806,1.0
glove100,229,16,200,200,10,0.9,0.9,0.9,False,0.746158,1.0
glove100,230,16,200,200,10,0.9,0.7,0.7,False,0.80785,1.0
glove100,231,16,200,200,10,0.9,0.2,0.2,False,0.904939,1.0
glove100,232,16,200,200,10,0.9,0.2,0.2,False,0.946998,1.0
glove100,233,16,200,200,10,0.9,0.8,0.8,False,0.860978,1.0
glove100,234,16,200,200,10,0.9,0.4,0.4,False,0.949671,1.0
glove100,235,16,200,200,10,0.9,0.7,0.7,False,0.895144,1.0
glove100,236,16,200,200,10,0.9,0.1,0.1,False,0.881446,1.0
glove100,237,16,200,200,10,0.9,0.9,0.9,False,0.855394,1.0
glove100,238,16,200,200,10,0.9,0.0,0.0,False,0.948331,1.0
glove100,239,16,200,200,10,0.9,0.1,0.1,False,0.961816,1.0
glove100,240,16,200,200,10,0.9,0.5,0.5,False,0.85185,1.0
glove100,241,16,200,200,10,0.9,0.0,0.0,False,1.009871,1.0
glove100,242,16,200,200,10,0.9,1.0,1.0,False,0.736291,1.0
glove100,243,16,200,200,10,0.9,0.9,0.9,False,0.64493,1.0
glove100,244,16,200,200,10,0.9,0.6,0.6,False,0.937081,1.0
glove100,245,16,200,200,10,0.9,1.0,1.0,False,0.5705,1.0
glove100,246,16,200,200,10,0.9,1.0,1.0,False,0.65493,1.0
glove100,247,16,200,200,10,0.9,0.0,0.0,False,0.990533,1.0
glove100,248,16,200,200,10,0.9,1.0,1.0,False,0.699984,1.0
glove100,249,16,200,200,10,0.9,0.4,0.4,False,0.830698,1.0
glove100,250,16,200,200,10,0.9,0.2,0.2,False,0.836071,1.0
glove100,251,16,200,200,10,0.9,0.9,0.9,False,0.761449,1.0
glove100,252,16,200,200,10,0.9,0.8,0.8,False,0.959348,1.0
glove100,253,16,200,200,10,0.9,0.0,0.0,False,0.994545,1.0
glove100,254,16,200,200,10,0.9,0.8,0.8,False,0.811025,1.0
glove100,255,16,200,200,10,0.9,0.7,0.7,False,0.81735,1.0
glove100,256,16,200,200,10,0.9,0.5,0.5,False,0.750654,1.0
glove100,257,16,200,200,10,0.9,0.6,0.6,False,0.930951,1.0
glove100,258,16,200,200,10,0.9,0.7,0.7,False,0.893284,1.0
glove100,259,16,200,200,10,0.9,0.5,0.5,False,0.868023,1.0
glove100,260,16,200,200,10,0.9,0.4,0.4,False,0.859274,1.0
glove100,261,16,200,200,10,0.9,0.1,0.1,False,0.963627,1.0
glove100,262,16,200,200,10,0.9,0.4,0.4,False,0.923288,1.0
glove100,263,16,200,200,10,0.9,0.9,0.9,False,0.598528,1.0
glove100,264,16,200,200,10,0.9,0.1,0.1,False,0.827861,1.0
glove100,265,16,200,200,10,0.9,0.7,0.7,False,0.915741,1.0
glove100,266,16,200,200,10,0.9,0.7,0.7,False,0.811684,1.0
glove100,267,16,200,200,10,0.9,0.3,0.3,False,0.88475,1.0
glove100,268,16,200,200,10,0.9,0.7,0.7,False,0.845612,1.0
glove100,269,16,200,200,10,0.9,0.2,0.2,False,0.913782,1.0
glove100,270,16,200,200,10,0.9,0.3,0.3,False,0.91002,1.0
glove100,271,16,200,200,10,0.9,0.6,0.6,False,0.89123,1.0
glove100,272,16,200,200,10,0.9,0.1,0.1,False,0.877626,1.0
glove100,273,16,200,200,10,0.9,0.8,0.8,False,0.833978,1.0
glove100,274,16,200,200,10,0.9,0.3,0.3,False,0.964214,1.0
glove100,275,16,200,200,10,0.9,0.3,0.3,False,1.039163,1.0
glove100,276,16,200,200,10,0.9,0.6,0.6,False,0.795274,1.0
glove100,277,16,200,200,10,0.9,0.7,0.7,False,0.938577,1.0
glove100,278,16,200,200,10,0.9,1.0,1.0,False,0.708823,1.0
glove100,279,16,200,200,10,0.9,0.4,0.4,False,0.851845,1.0
glove100,280,16,200,200,10,0.9,0.8,0.8,False,0.899578,1.0
glove100,281,16,200,200,10,0.9,0.8,0.8,False,0.524708,1.0
glove100,282,16,200,200,10,0.9,0.6,0.6,False,0.759508,1.0
glove100,283,16,200,200,10,0.9,0.9,0.9,False,0.878495,1.0
glove100,284,16,200,200,10,0.9,1.0,1.0,False,0.749528,1.0
glove100,285,16,200,200,10,0.9,0.4,0.4,False,0.962456,1.0
glove100,286,16,200,200,10,0.9,0.5,0.5,False,0.890041,1.0
glove100,287,16,200,200,10,0.9,0.5,0.5,False,0.854904,1.0
glove100,288,16,200,200,10,0.9,1.0,1.0,False,0.703028,1.0
glove100,289,16,200,200,10,0.9,1.0,1.0,False,0.437835,1.0
glove100,290,16,200,200,10,0.9,1.0,1.0,False,0.798739,1.0
glove100,291,16,200,200,10,0.9,0.8,0.8,False,0.700433,1.0
glove100,292,16,200,200,10,0.9,0.4,0.4,False,0.916576,1.0
glove100,293,16,200,200,10,0.9,0.0,0.0,False,0.953431,1.0
glove100,294,16,200,200,10,0.9,0.0,0.0,False,0.899835,1.0
glove100,295,16,200,200,10,0.9,0.8,0.8,False,0.933024,1.0
glove100,296,16,200,200,10,0.9,1.0,1.0,False,0.699111,1.0
glove100,297,16,200,200,10,0.9,0.1,0.1,False,0.996506,1.0
glove100,298,16,200,200,10,0.9,0.1,0.1,False,0.991103,1.0
glove100,299,16,200,200,10,0.9,0.8,0.8,False,0.88626,1.0
glove100,300,16,200,200,10,0.9,0.9,0.9,False,0.594972,1.0
glove100,301,16,200,200,10,0.9,0.4,0.4,False,0.960033,1.0
glove100,302,16,200,200,10,0.9,0.9,0.9,False,0.760419,1.0
glove100,303,16,200,200,10,0.9,0.5,0.5,False,0.74661,1.0
glove100,304,16,200,200,10,0.9,0.4,0.4,False,0.84858,1.0
glove100,305,16,200,200,10,0.9,0.6,0.6,False,0.690049,1.0
glove100,306,16,200,200,10,0.9,1.0,1.0,False,0.727861,1.0
glove100,307,16,200,200,10,0.9,0.9,0.9,False,0.766908,1.0
glove100,308,16,200,200,10,0.9,0.5,0.5,False,0.947072,1.0
glove100,309,16,200,200,10,0.9,0.9,0.9,False,0.758275,1.0
glove100,310,16,200,200,10,0.9,0.6,0.6,False,0.892796,1.0
glove100,311,16,200,200,10,0.9,0.7,0.7,False,0.899675,1.0
glove100,312,16,200,200,10,0.9,0.2,0.2,False,0.885407,1.0
glove100,313,16,200,200,10,0.9,0.9,0.9,False,0.844535,1.0
glove100,314,16,200,200,10,0.9,0.5,0.5,False,0.829258,1.0
glove100,315,16,200,200,10,0.9,0.7,0.7,False,0.869688,1.0
glove100,316,16,200,200,10,0.9,0.7,0.7,False,0.69166,1.0
glove100,317,16,200,200,10,0.9,0.8,0.8,False,0.759389,1.0
glove100,318,16,200,200,10,0.9,0.0,0.0,False,0.905589,1.0
glove100,319,16,200,200,10,0.9,0.1,0.1,False,0.937413,1.0
glove100,320,16,200,200,10,0.9,1.0,1.0,False,0.745945,1.0
glove100,321,16,200,200,10,0.9,1.0,1.0,False,0.694843,1.0
glove100,322,16,200,200,10,0.9,0.4,0.4,False,0.911015,1.0
glove100,323,16,200,200,10,0.9,0.4,0.4,False,0.677888,1.0
glove100,324,16,200,200,10,0.9,0.8,0.8,False,0.858737,1.0
glove100,325,16,200,200,10,0.9,0.0,0.0,False,0.93302,1.0
glove100,326,16,200,200,10,0.9,0.3,0.3,False,1.016308,1.0
glove100,327,16,200,200,10,0.9,0.8,0.8,False,0.688025,1.0
glove100,328,16,200,200,10,0.9,0.9,0.9,False,0.777937,1.0
glove100,329,16,200,200,10,0.9,1.0,1.0,False,0.699986,1.0
glove100,330,16,200,200,10,0.9,0.7,0.7,False,0.873561,1.0
glove100,331,16,200,200,10,0.9,0.2,0.2,False,0.938726,1.0
glove100,332,16,200,200,10,0.9,1.0,1.0,False,0.687323,1.0
glove100,333,16,200,200,10,0.9,0.1,0.1,False,0.974831,1.0
glove100,334,16,200,200,10,0.9,0.6,0.6,False,0.782285,1.0
glove100,335,16,200,200,10,0.9,0.2,0.2,False,0.988616,1.0
glove100,336,16,200,200,10,0.9,1.0,1.0,False,0.848532,1.0
glove100,337,16,200,200,10,0.9,0.0,0.0,False,0.994029,1.0
glove100,338,16,200,200,10,0.9,1.0,1.0,False,0.71437,1.0
glove100,339,16,200,200,10,0.9,0.9,0.9,False,0.773134,1.0
glove100,340,16,200,200,10,0.9,0.3,0.3,False,0.869401,1.0
glove100,341,16,200,200,10,0.9,0.1,0.1,False,1.003621,1.0
glove100,342,16,200,200,10,0.9,0.4,0.4,False,0.927335,1.0
glove100,343,16,200,200,10,0.9,0.0,0.0,False,0.819728,1.0
glove100,344,16,200,200,10,0.9,0.7,0.7,False,0.8766,1.0
glove100,345,16,200,200,10,0.9,0.1,0.1,False,0.976915,1.0
glove100,346,16,200,200,10,0.9,0.3,0.3,False,0.955421,1.0
glove100,347,16,200,200,10,0.9,0.9,0.9,False,0.813816,1.0
glove100,348,16,200,200,10,0.9,0.5,0.5,False,0.830449,1.0
glove100,349,16,200,200,10,0.9,0.9,0.9,False,0.76585,1.0
glove100,350,16,200,200,10,0.9,1.0,1.0,False,0.842858,1.0
glove100,351,16,200,200,10,0.9,0.5,0.5,False,0.95576,1.0
glove100,352,16,200,200,10,0.9,0.2,0.2,False,0.88784,1.0
glove100,353,16,200,200,10,0.9,0.8,0.8,False,0.951504,1.0
glove100,354,16,200,200,10,0.9,0.8,0.8,False,0.819097,1.0
glove100,355,16,200,200,10,0.9,0.0,0.0,False,0.970819,1.0
glove100,356,16,200,200,10,0.9,1.0,1.0,False,0.726862,1.0
glove100,357,16,200,200,10,0.9,0.6,0.6,False,0.902142,1.0
glove100,358,16,200,200,10,0.9,0.7,0.7,False,0.916025,1.0
glove100,359,16,200,200,10,0.9,1.0,1.0,False,0.820144,1.0
glove100,360,16,200,200,10,0.9,0.5,0.5,False,0.93268,1.0
glove100,361,16,200,200,10,0.9,0.3,0.3,False,0.960834,1.0
glove100,362,16,200,200,10,0.9,0.6,0.6,False,0.867565,1.0
glove100,363,16,200,200,10,0.9,0.6,0.6,False,0.936672,1.0
glove100,364,16,200,200,10,0.9,0.5,0.5,False,0.917519,1.0
glove100,365,16,200,200,10,0.9,0.7,0.7,False,0.842746,1.0
glove100,366,16,200,200,10,0.9,0.0,0.0,False,0.947476,1.0
glove100,367,16,200,200,10,0.9,0.9,0.9,False,0.708401,1.0
glove100,368,16,200,200,10,0.9,0.5,0.5,False,0.988106,1.0
glove100,369,16,200,200,10,0.9,0.5,0.5,False,0.836707,1.0
glove100,370,16,200,200,10,0.9,1.0,1.0,False,0.701612,1.0
glove100,371,16,200,200,10,0.9,1.0,1.0,False,0.683742,1.0
glove100,372,16,200,200,10,0.9,0.9,0.9,False,0.755716,1.0
glove100,373,16,200,200,10,0.9,0.6,0.6,False,1.004386,1.0
glove100,374,16,200,200,10,0.9,1.0,1.0,False,0.622339,1.0
glove100,375,16,200,200,10,0.9,0.9,0.9,False,0.7591,1.0
